NAME,state,county,tract,mhi,mhi_moe,aggregate_income,aggregate_income_moe,lq_mean_income,lq_mean_income_moe,lq_upper_limit,lq_upper_limit_moe,mhi_owner,mhi_owner_moe,mhi_renter,mhi_renter_moe,population,population_moe,households,households_moe,avg_household_size,avg_household_size_moe,poverty_count,poverty_count_moe,poverty_universe,poverty_universe_moe,geoid,geo_level,acs_year,poverty_rate,mean_income,income_skew
Census Tract 83.57; San Diego County; California,06,073,008357,114583.0,19948.0,228540400.0,50936883.0,32682.0,7599.0,51101.0,5007.0,135197.0,18952.0,95112.0,19038.0,4608,497,1496,115,3.07,0.2,733,422,4606,497,06073008357,tract,2023,0.15914025184541902,152767.64705882352,1.333248798328055
Census Tract 83.58; San Diego County; California,06,073,008358,115942.0,43244.0,264298800.0,41117106.0,25880.0,7363.0,41694.0,17286.0,124821.0,28476.0,62469.0,16175.0,6522,918,2063,263,3.12,0.32,643,374,6498,911,06073008358,tract,2023,0.09895352416128039,128113.81483276782,1.1049819291781047
Census Tract 83.59; San Diego County; California,06,073,008359,86685.0,7857.0,191534600.0,27122834.0,24558.0,6868.0,41814.0,17443.0,84375.0,11094.0,87106.0,10048.0,4426,634,1817,190,2.44,0.24,348,174,4406,629,06073008359,tract,2023,0.07898320472083523,105412.5481563016,1.2160413930472584
Census Tract 83.60; San Diego County; California,06,073,008360,99122.0,7842.0,311311800.0,77809501.0,30712.0,10589.0,52663.0,4730.0,99523.0,9396.0,88359.0,46416.0,7071,1810,2392,383,2.95,0.38,524,298,7071,1810,06073008360,tract,2023,0.07410550134351578,130147.07357859531,1.3129988658279224
Census Tract 83.61; San Diego County; California,06,073,008361,97772.0,23700.0,157760300.0,31259332.0,9220.0,9305.0,26490.0,18462.0,121932.0,46609.0,75134.0,24968.0,2720,432,1467,203,1.85,0.21,725,361,2720,432,06073008361,tract,2023,0.2665441176470588,107539.40013633265,1.0998997681987956
Census Tract 83.62; San Diego County; California,06,073,008362,114071.0,28379.0,211606100.0,43446884.0,24522.0,8306.0,48528.0,19671.0,127375.0,34239.0,96450.0,36878.0,3270,599,1562,242,2.09,0.15,213,82,3260,599,06073008362,tract,2023,0.06533742331288343,135471.2548015365,1.1876046918282166
Census Tract 83.63; San Diego County; California,06,073,008363,70206.0,9705.0,160985700.0,31128011.0,7121.0,4039.0,15366.0,9055.0,,,71088.0,10486.0,5373,738,1900,214,2.59,0.23,2297,651,4923,752,06073008363,tract,2023,0.46658541539711557,84729.31578947368,1.206867159352102
Census Tract 83.64; San Diego County; California,06,073,008364,97066.0,32554.0,259316200.0,42512212.0,7452.0,7806.0,24910.0,19109.0,113472.0,79498.0,96476.0,28199.0,4596,558,2293,220,2.0,0.14,1066,360,4596,558,06073008364,tract,2023,0.231940818102698,113090.36197121674,1.1650872805227035
Census Tract 83.65; San Diego County; California,06,073,008365,207865.0,14970.0,235946900.0,37125604.0,36770.0,27408.0,85200.0,50736.0,208212.0,13020.0,159167.0,111717.0,2611,326,949,150,2.75,0.17,69,41,2603,325,06073008365,tract,2023,0.02650787552823665,248626.87038988408,1.1960978057387444
Census Tract 83.66; San Diego County; California,06,073,008366,225692.0,39893.0,603156000.0,116202901.0,68666.0,15027.0,108146.0,25702.0,248750.0,36548.0,145750.0,75952.0,6994,931,2392,314,2.92,0.21,100,99,6994,931,06073008366,tract,2023,0.014297969688304261,252155.51839464883,1.1172550130028926
Census Tract 83.67; San Diego County; California,06,073,008367,120742.0,32485.0,181025600.0,26926078.0,22730.0,4749.0,29043.0,11449.0,203277.0,52980.0,49091.0,36695.0,3312,407,1191,158,2.78,0.19,368,242,3312,407,06073008367,tract,2023,0.1111111111111111,151994.62636439965,1.258838070964533
Census Tract 83.68; San Diego County; California,06,073,008368,211830.0,25620.0,487180400.0,62225762.0,54789.0,18877.0,104213.0,26556.0,214464.0,33687.0,98750.0,87534.0,6464,604,1937,147,3.34,0.18,510,302,6464,604,06073008368,tract,2023,0.07889851485148515,251512.8549303046,1.1873334982311505
Census Tract 83.69; San Diego County; California,06,073,008369,168393.0,45156.0,353003800.0,129817941.0,35591.0,16996.0,70226.0,25538.0,250001.0,,134129.0,46050.0,4599,1276,1969,491,2.34,0.31,210,126,4599,1276,06073008369,tract,2023,0.045662100456621,179280.75165058405,1.0646567948227303
Census Tract 83.70; San Diego County; California,06,073,008370,156184.0,23703.0,307112300.0,49727460.0,47475.0,16676.0,85167.0,22471.0,166553.0,40713.0,141063.0,35808.0,3790,448,1626,169,2.33,0.14,128,103,3790,448,06073008370,tract,2023,0.033773087071240104,188875.9532595326,1.209316916326465
Census Tract 83.71; San Diego County; California,06,073,008371,159405.0,49619.0,324497800.0,68140447.0,50923.0,18264.0,80482.0,57514.0,250001.0,,145833.0,53121.0,4005,745,1542,248,2.6,0.24,59,54,4005,745,06073008371,tract,2023,0.014731585518102372,210439.55901426717,1.3201565761065661
Census Tract 83.72; San Diego County; California,06,073,008372,225481.0,76562.0,390736000.0,67268679.0,30438.0,21369.0,75563.0,28387.0,250001.0,,,,3965,521,1351,197,2.93,0.31,284,170,3965,521,06073008372,tract,2023,0.07162673392181589,289219.837157661,1.2826794149292444
Census Tract 83.73; San Diego County; California,06,073,008373,219271.0,56389.0,305802600.0,48699431.0,53935.0,25938.0,94663.0,35316.0,200855.0,67705.0,250001.0,,3446,453,1299,137,2.65,0.21,197,164,3446,453,06073008373,tract,2023,0.0571677307022635,235413.85681293302,1.0736205736870494
Census Tract 83.74; San Diego County; California,06,073,008374,250001.0,,450785900.0,67836390.0,116031.0,38600.0,193333.0,63785.0,250001.0,,104236.0,27480.0,4170,526,1185,129,3.52,0.22,0,14,4151,525,06073008374,tract,2023,0.0,380410.0421940928,1.5216340822400423
Census Tract 83.75; San Diego County; California,06,073,008375,121607.0,47140.0,284102300.0,75299402.0,4344.0,8444.0,14529.0,26251.0,147143.0,72748.0,120893.0,55235.0,4306,527,2179,250,1.98,0.14,1246,452,4306,527,06073008375,tract,2023,0.2893636785880167,130381.9642037632,1.072158380716268
Census Tract 83.76; San Diego County; California,06,073,008376,120563.0,27284.0,401822000.0,59258860.0,34636.0,17386.0,72275.0,9267.0,208235.0,172124.0,118618.0,28146.0,6335,1261,2833,262,2.24,0.33,779,455,6335,1261,06073008376,tract,2023,0.12296764009471192,141836.21602541476,1.1764489605054185
Census Tract 83.77; San Diego County; California,06,073,008377,79444.0,32635.0,88719700.0,26304205.0,3283.0,6307.0,14527.0,15830.0,89886.0,73519.0,63750.0,52973.0,1927,303,970,150,1.98,0.17,570,219,1919,303,06073008377,tract,2023,0.297029702970297,91463.60824742269,1.1512966145640033
Census Tract 83.78; San Diego County; California,06,073,008378,73750.0,44146.0,32878700.0,9474390.0,5361.0,12453.0,22556.0,27539.0,157292.0,2362.0,53750.0,43088.0,914,213,376,64,2.43,0.41,374,196,914,213,06073008378,tract,2023,0.40919037199124725,87443.35106382979,1.185672556797692
Census Tract 83.79; San Diego County; California,06,073,008379,65625.0,22326.0,178987100.0,43112402.0,4641.0,4941.0,15500.0,7830.0,50938.0,2824.0,70649.0,14228.0,4035,635,1877,268,2.12,0.25,1455,529,3976,636,06073008379,tract,2023,0.3659456740442656,95358.07139051678,1.4530753735697794
Census Tract 83.80; San Diego County; California,06,073,008380,92583.0,15252.0,332897600.0,53786613.0,25505.0,12832.0,50107.0,29934.0,130833.0,54614.0,89577.0,14634.0,6512,944,2743,322,2.37,0.19,792,387,6512,944,06073008380,tract,2023,0.12162162162162163,121362.59569814072,1.3108518377903149
Census Tract 83.81; San Diego County; California,06,073,008381,202833.0,31226.0,232746900.0,69847123.0,58787.0,25258.0,109857.0,36364.0,154758.0,54965.0,204667.0,71606.0,3473,1005,1056,225,3.29,0.34,307,285,3473,1005,06073008381,tract,2023,0.0883961992513677,220404.26136363635,1.086629204141517
Census Tract 85.01; San Diego County; California,06,073,008501,131944.0,25533.0,321968200.0,38461328.0,36756.0,9300.0,57222.0,5347.0,146890.0,23591.0,98750.0,78425.0,5800,994,2132,218,2.7,0.28,405,172,5735,989,06073008501,tract,2023,0.07061900610287707,151016.97936210132,1.144553593661715
Census Tract 85.02; San Diego County; California,06,073,008502,100387.0,22802.0,327038800.0,78023372.0,21706.0,9336.0,43908.0,10940.0,118696.0,36108.0,70617.0,19997.0,6776,1298,2507,322,2.69,0.3,1099,546,6772,1299,06073008502,tract,2023,0.16228588304784405,130450.25927403271,1.299473629793028
Census Tract 85.03; San Diego County; California,06,073,008503,118141.0,15467.0,479688700.0,94542754.0,21178.0,12594.0,53670.0,23291.0,151417.0,32004.0,86238.0,13715.0,7714,1737,3155,409,2.44,0.29,850,485,7703,1737,06073008503,tract,2023,0.11034661820070102,152040.79239302693,1.286943503043202
Census Tract 85.04; San Diego County; California,06,073,008504,131429.0,27167.0,289664700.0,44987644.0,29789.0,12947.0,62663.0,17643.0,143347.0,10926.0,68456.0,44129.0,5896,896,2276,240,2.58,0.28,563,361,5896,896,06073008504,tract,2023,0.09548846675712347,127269.20035149386,0.9683494537087999
Census Tract 85.05; San Diego County; California,06,073,008505,87178.0,21875.0,280746400.0,49642703.0,31376.0,8561.0,49810.0,15199.0,134762.0,44401.0,70982.0,30747.0,5406,773,2013,215,2.69,0.25,500,491,5406,773,06073008505,tract,2023,0.0924898261191269,139466.66666666666,1.599791996451704
Census Tract 85.06; San Diego County; California,06,073,008506,118633.0,9187.0,240942200.0,64909738.0,25943.0,10832.0,53162.0,15380.0,136036.0,16069.0,83295.0,49406.0,4084,439,1569,175,2.6,0.24,467,239,4084,439,06073008506,tract,2023,0.1143486777668952,153564.18100701083,1.2944474219400237
Census Tract 85.07; San Diego County; California,06,073,008507,87269.0,13030.0,302999200.0,44575705.0,21644.0,10548.0,43151.0,9703.0,127023.0,25042.0,81188.0,15021.0,7252,922,2652,205,2.71,0.28,749,401,7252,922,06073008507,tract,2023,0.10328185328185328,114253.09200603318,1.3092059265722442
Census Tract 85.09; San Diego County; California,06,073,008509,115600.0,22298.0,325095000.0,56565961.0,19585.0,8537.0,41689.0,15456.0,134632.0,23912.0,76970.0,39387.0,6491,886,2664,331,2.43,0.23,437,225,6458,887,06073008509,tract,2023,0.0676680086714153,122032.65765765766,1.055645827488388
Census Tract 85.10; San Diego County; California,06,073,008510,79226.0,31955.0,238578900.0,36594182.0,18400.0,4320.0,29254.0,2553.0,121989.0,6174.0,39565.0,14751.0,5732,589,2551,336,2.24,0.19,506,211,5732,589,06073008510,tract,2023,0.08827634333565945,93523.67698941592,1.180466980403099
Census Tract 85.11; San Diego County; California,06,073,008511,132786.0,25309.0,343629200.0,69631325.0,30356.0,15518.0,58276.0,24255.0,138799.0,3440.0,108498.0,9917.0,5362,969,2620,446,2.01,0.16,478,307,5303,968,06073008511,tract,2023,0.09013765792947388,131156.18320610686,0.9877259892315972
Census Tract 85.12; San Diego County; California,06,073,008512,118224.0,19332.0,230336600.0,31930223.0,27378.0,9055.0,53914.0,8883.0,118224.0,17140.0,118750.0,84095.0,4043,355,1547,103,2.61,0.15,360,165,4043,355,06073008512,tract,2023,0.08904279000742023,148892.43697478992,1.2594095697556327
Census Tract 85.13; San Diego County; California,06,073,008513,132500.0,18926.0,171875600.0,25510549.0,39218.0,13689.0,65706.0,13734.0,151705.0,31795.0,102926.0,37868.0,2909,328,1154,124,2.52,0.19,145,64,2899,326,06073008513,tract,2023,0.05001724732666437,148938.99480069324,1.1240678852882509
Census Tract 86; San Diego County; California,06,073,008600,63924.0,8096.0,191587500.0,28302009.0,23506.0,9369.0,37302.0,11849.0,64269.0,23155.0,63564.0,7481.0,6473,1060,2290,329,2.82,0.34,720,364,6473,1060,06073008600,tract,2023,0.11123126834543488,83662.66375545852,1.3087833013493917
Census Tract 87.01; San Diego County; California,06,073,008701,78516.0,24755.0,116954100.0,17336646.0,12575.0,10214.0,33949.0,13939.0,84432.0,31085.0,75333.0,29782.0,3320,440,1223,163,2.6,0.23,410,187,3176,439,06073008701,tract,2023,0.12909319899244331,95628.86345053148,1.2179538368043645
Census Tract 87.02; San Diego County; California,06,073,008702,111025.0,10502.0,206342600.0,36613065.0,23405.0,11348.0,51500.0,33115.0,139022.0,23130.0,79583.0,28463.0,5220,568,1716,191,2.62,0.23,688,271,4641,569,06073008702,tract,2023,0.1482439129497953,120246.2703962704,1.0830558018128384
Census Tract 88; San Diego County; California,06,073,008800,76775.0,17829.0,198100900.0,31819554.0,13706.0,5198.0,22706.0,11681.0,133962.0,15028.0,55491.0,25139.0,6269,694,2019,154,3.1,0.29,1263,435,6250,704,06073008800,tract,2023,0.20208,98118.32590391283,1.2779983836393727
Census Tract 89.01; San Diego County; California,06,073,008901,95441.0,14431.0,249838700.0,27870724.0,26910.0,5715.0,41000.0,10095.0,72917.0,21521.0,100339.0,9431.0,5604,852,2514,201,2.23,0.24,438,354,5570,848,06073008901,tract,2023,0.07863554757630162,99378.95783611774,1.041260651461298
Census Tract 89.02; San Diego County; California,06,073,008902,104558.0,13222.0,231681700.0,41443252.0,24963.0,8139.0,57524.0,17144.0,88333.0,12378.0,114508.0,18700.0,3485,599,1999,254,1.74,0.17,462,346,3485,599,06073008902,tract,2023,0.13256814921090387,115898.79939969986,1.1084641959457895
Census Tract 90; San Diego County; California,06,073,009000,112292.0,10399.0,184140600.0,37852977.0,35687.0,11842.0,63050.0,17542.0,130478.0,19703.0,89444.0,24379.0,4037,517,1381,180,2.49,0.24,248,123,3432,516,06073009000,tract,2023,0.07226107226107226,133338.59522085445,1.1874273788057426
Census Tract 91.01; San Diego County; California,06,073,009101,108873.0,27368.0,355898500.0,67774764.0,33491.0,9463.0,57143.0,15988.0,139697.0,36745.0,105706.0,25536.0,5334,685,2290,302,2.33,0.17,302,144,5334,685,06073009101,tract,2023,0.05661792275965504,155414.19213973798,1.4274814888883192
Census Tract 91.02; San Diego County; California,06,073,009102,75087.0,9547.0,165774600.0,29693276.0,13719.0,6325.0,26043.0,20267.0,120795.0,30662.0,72718.0,13232.0,3923,892,1968,363,1.99,0.14,544,249,3923,892,06073009102,tract,2023,0.1386693856742289,84235.06097560975,1.1218328202699503
Census Tract 91.03; San Diego County; California,06,073,009103,153807.0,31255.0,298750200.0,53304473.0,36110.0,11817.0,67574.0,19420.0,171375.0,16842.0,99348.0,40860.0,4138,457,1605,142,2.57,0.14,171,86,4138,457,06073009103,tract,2023,0.04132431126147897,186137.19626168226,1.2101997715427923
Census Tract 91.04; San Diego County; California,06,073,009104,147586.0,28179.0,195884000.0,28653574.0,44573.0,13481.0,78500.0,26876.0,140469.0,30168.0,163385.0,45908.0,2838,385,1092,135,2.6,0.18,141,81,2838,385,06073009104,tract,2023,0.049682875264270614,179380.95238095237,1.2154333905719537
Census Tract 91.07; San Diego County; California,06,073,009107,75733.0,21787.0,236015000.0,53397634.0,5133.0,5127.0,16688.0,12258.0,105845.0,15750.0,65644.0,21828.0,5066,706,2279,204,2.06,0.28,1426,566,4702,705,06073009107,tract,2023,0.3032752020416844,103560.77226853883,1.3674457933600785
Census Tract 91.08; San Diego County; California,06,073,009108,88654.0,24800.0,110843500.0,17074566.0,19434.0,7716.0,41352.0,17464.0,145000.0,50633.0,75741.0,16446.0,2064,333,898,151,2.3,0.2,123,49,2064,333,06073009108,tract,2023,0.059593023255813955,123433.74164810691,1.3923087694645127
Census Tract 91.09; San Diego County; California,06,073,009109,177500.0,17909.0,3026700.0,1744314.0,,,102250.0,139926.0,,,177500.0,17909.0,3378,71,18,9,2.17,0.99,0,14,92,25,06073009109,tract,2023,0.0,168150.0,0.9473239436619718
Census Tract 92.01; San Diego County; California,06,073,009201,82727.0,19656.0,243614200.0,49977861.0,,,44887.0,21353.0,134432.0,22880.0,71839.0,5839.0,5739,846,2158,239,2.65,0.21,456,210,5739,846,06073009201,tract,2023,0.07945635128071092,112888.87859128823,1.364595338780425
Census Tract 92.03; San Diego County; California,06,073,009203,128707.0,23477.0,320990100.0,56163787.0,7626.0,15825.0,37774.0,30973.0,167632.0,58125.0,113026.0,61331.0,4302,392,2304,152,1.87,0.13,581,363,4302,392,06073009203,tract,2023,0.13505346350534636,139318.61979166666,1.082447883888729
Census Tract 92.04; San Diego County; California,06,073,009204,163877.0,46478.0,225113600.0,67693941.0,26662.0,9710.0,45857.0,6448.0,163254.0,32845.0,,,4133,1290,1344,228,3.08,0.53,108,74,4133,1290,06073009204,tract,2023,0.026131139608032906,167495.2380952381,1.022078986649976
Census Tract 93.01; San Diego County; California,06,073,009301,106974.0,26704.0,215036300.0,53056231.0,26330.0,9023.0,47122.0,12407.0,107434.0,37536.0,94810.0,37161.0,5304,1161,1876,269,2.8,0.3,422,195,5253,1171,06073009301,tract,2023,0.08033504664001523,114624.8933901919,1.071521055491913
Census Tract 93.05; San Diego County; California,06,073,009305,128674.0,8738.0,353290400.0,79529602.0,46662.0,23303.0,92634.0,29585.0,129648.0,23088.0,123117.0,12667.0,5262,768,2148,329,2.42,0.17,499,336,5262,768,06073009305,tract,2023,0.09483086278981376,164474.11545623836,1.278223382005987
Census Tract 93.06; San Diego County; California,06,073,009306,136375.0,30248.0,308358700.0,38689614.0,36964.0,14098.0,61967.0,20137.0,151370.0,5663.0,115160.0,25125.0,5746,698,2203,194,2.6,0.16,390,326,5746,698,06073009306,tract,2023,0.06787330316742081,139972.17430776215,1.0263770801669085
Census Tract 93.07; San Diego County; California,06,073,009307,114604.0,15534.0,376863800.0,137066681.0,25842.0,20611.0,68306.0,34024.0,105865.0,37156.0,117933.0,18155.0,4328,545,2657,309,1.63,0.16,427,259,4328,545,06073009307,tract,2023,0.09865988909426987,141838.08806925104,1.2376364530841073
Census Tract 93.08; San Diego County; California,06,073,009308,87995.0,12431.0,244150200.0,41692201.0,38725.0,9542.0,55378.0,17734.0,147538.0,140262.0,87679.0,9503.0,4224,703,2184,239,1.93,0.22,133,126,4224,703,06073009308,tract,2023,0.031486742424242424,111790.38461538461,1.2704174625306508
Census Tract 94; San Diego County; California,06,073,009400,86774.0,15118.0,47631500.0,11265378.0,26559.0,13157.0,45063.0,13432.0,,,86774.0,15118.0,4529,383,522,93,3.73,0.32,144,118,1946,367,06073009400,tract,2023,0.07399794450154162,91248.08429118774,1.051560194196277
Census Tract 95.02; San Diego County; California,06,073,009502,137218.0,17482.0,228134300.0,38213267.0,35785.0,11318.0,68045.0,25140.0,154043.0,27339.0,107604.0,43988.0,4133,529,1587,185,2.6,0.2,101,55,4133,529,06073009502,tract,2023,0.02443745463343818,143751.92186515438,1.0476170900694834
Census Tract 95.04; San Diego County; California,06,073,009504,250001.0,,640219600.0,110138708.0,47626.0,15696.0,95135.0,32572.0,247500.0,40122.0,250001.0,,6178,680,2284,267,2.7,0.18,216,160,6178,680,06073009504,tract,2023,0.03496277112334089,280306.3047285464,1.1212207340312494
Census Tract 95.05; San Diego County; California,06,073,009505,111890.0,16156.0,444375600.0,61457503.0,41921.0,9274.0,62242.0,14150.0,123650.0,49455.0,101814.0,10605.0,6159,653,2802,271,2.2,0.15,327,265,6159,653,06073009505,tract,2023,0.053093034583536286,158592.29122055674,1.417394684248429
Census Tract 95.06; San Diego County; California,06,073,009506,154250.0,20383.0,257921200.0,26096832.0,45310.0,13640.0,81574.0,7288.0,165372.0,18191.0,124976.0,30455.0,4582,425,1632,123,2.8,0.14,199,129,4582,425,06073009506,tract,2023,0.043430816237450896,158039.95098039217,1.0245701846378747
Census Tract 95.07; San Diego County; California,06,073,009507,113875.0,24714.0,209036600.0,35315507.0,42180.0,12311.0,70294.0,14015.0,156309.0,6411.0,94242.0,11205.0,3934,612,1520,269,2.58,0.25,199,79,3934,612,06073009507,tract,2023,0.050584646670055924,137524.07894736843,1.2076757756080652
Census Tract 95.09; San Diego County; California,06,073,009509,105272.0,27101.0,323224600.0,44671031.0,38821.0,6824.0,54235.0,5582.0,116250.0,45259.0,104565.0,38370.0,5744,780,2547,205,2.24,0.25,131,170,5718,775,06073009509,tract,2023,0.02291010842952081,126904.04397330193,1.205487156825195
Census Tract 95.10; San Diego County; California,06,073,009510,57759.0,13496.0,99943200.0,17926732.0,15471.0,9894.0,40057.0,8445.0,,,56863.0,13177.0,4752,897,1312,224,3.62,0.21,534,240,4752,897,06073009510,tract,2023,0.11237373737373738,76176.21951219512,1.3188631990199817
Census Tract 95.11; San Diego County; California,06,073,009511,69087.0,14070.0,77345500.0,12733807.0,33435.0,5806.0,44683.0,4702.0,,,68462.0,14350.0,4283,1014,955,150,4.48,0.51,360,227,4283,1014,06073009511,tract,2023,0.08405323371468597,80990.05235602094,1.1722907689727582
Census Tract 96.02; San Diego County; California,06,073,009602,153575.0,19728.0,274372100.0,43007748.0,33806.0,14252.0,67117.0,15204.0,153560.0,25311.0,153750.0,39417.0,4083,550,1637,149,2.49,0.19,229,145,3981,531,06073009602,tract,2023,0.05752323536799799,167606.658521686,1.0913668144013415
Census Tract 96.03; San Diego County; California,06,073,009603,70571.0,13106.0,266262100.0,41208011.0,9723.0,5120.0,20761.0,11987.0,81495.0,25557.0,63887.0,17571.0,6270,959,3302,306,1.86,0.2,1012,394,6216,959,06073009603,tract,2023,0.1628056628056628,80636.61417322834,1.1426310265297126
Census Tract 96.04; San Diego County; California,06,073,009604,90282.0,14876.0,174665400.0,28701924.0,34037.0,12771.0,62079.0,7474.0,108750.0,25019.0,77969.0,21620.0,3212,499,1387,176,2.29,0.21,174,95,3208,499,06073009604,tract,2023,0.05423940149625935,125930.35328046142,1.394855600013972
Census Tract 97.03; San Diego County; California,06,073,009703,132094.0,23875.0,187249600.0,24538649.0,29592.0,6744.0,44111.0,16765.0,131313.0,23410.0,160688.0,125433.0,3595,302,1277,103,2.81,0.19,168,102,3553,281,06073009703,tract,2023,0.047283985364480724,146632.41973375098,1.110061166546179
Census Tract 97.04; San Diego County; California,06,073,009704,114712.0,24662.0,386948200.0,92933116.0,39409.0,11043.0,65468.0,5635.0,128667.0,30374.0,84191.0,23754.0,6587,1044,2747,373,2.39,0.24,528,389,6587,1044,06073009704,tract,2023,0.08015788674662214,140862.10411357845,1.2279631085987381
Census Tract 97.05; San Diego County; California,06,073,009705,136742.0,23566.0,268836900.0,56171779.0,31787.0,15159.0,67744.0,16211.0,189926.0,38905.0,88299.0,29488.0,3700,230,1394,77,2.65,0.13,117,64,3700,230,06073009705,tract,2023,0.031621621621621625,192852.86944045912,1.4103411493210507
Census Tract 97.06; San Diego County; California,06,073,009706,138617.0,30581.0,520097400.0,78628456.0,32424.0,14054.0,66647.0,41118.0,180263.0,45861.0,102202.0,55945.0,7197,780,2641,216,2.72,0.18,645,509,7197,780,06073009706,tract,2023,0.08962067528136723,196931.99545626657,1.4206915129909503
Census Tract 98.01; San Diego County; California,06,073,009801,130543.0,22470.0,310914200.0,70025138.0,23227.0,12915.0,47040.0,31646.0,151389.0,30367.0,98571.0,20659.0,5070,861,2112,284,2.37,0.21,174,101,5070,861,06073009801,tract,2023,0.03431952662721893,147213.16287878787,1.1276986347700595
Census Tract 98.02; San Diego County; California,06,073,009802,107429.0,21037.0,293329300.0,29303341.0,27887.0,11937.0,54719.0,22295.0,126133.0,28641.0,84375.0,20652.0,7026,958,2426,207,2.88,0.22,859,810,6975,951,06073009802,tract,2023,0.12315412186379929,120910.67600989282,1.1254938239199175
Census Tract 98.04; San Diego County; California,06,073,009804,148026.0,22630.0,292389700.0,35003059.0,42177.0,8229.0,64055.0,8759.0,145982.0,29361.0,156250.0,49166.0,5792,771,1880,180,3.06,0.3,120,73,5752,764,06073009804,tract,2023,0.02086230876216968,155526.43617021278,1.0506697213341762
Census Tract 98.05; San Diego County; California,06,073,009805,101644.0,12044.0,279713100.0,41319449.0,27973.0,7651.0,55056.0,14461.0,113625.0,25823.0,85686.0,32881.0,4559,348,1903,101,2.39,0.12,202,111,4559,348,06073009805,tract,2023,0.04430796227242816,146985.33893851814,1.4460798368670864
Census Tract 99.01; San Diego County; California,06,073,009901,,,,,,,,,,,,,1462,64,9,9,1.56,0.65,0,14,14,15,06073009901,tract,2023,0.0,,
Census Tract 99.02; San Diego County; California,06,073,009902,,,,,,,,,,,,,0,14,0,14,,,0,14,0,14,06073009902,tract,2023,,,
Census Tract 100.01; San Diego County; California,06,073,010001,101591.0,31452.0,113491200.0,22703839.0,26816.0,11443.0,44053.0,9808.0,89833.0,22037.0,116000.0,12742.0,3948,749,1018,159,3.88,0.45,220,123,3925,748,06073010001,tract,2023,0.05605095541401274,111484.47937131631,1.097385392124463
Census Tract 100.03; San Diego County; California,06,073,010003,98913.0,13340.0,168597200.0,31872074.0,19231.0,6877.0,37040.0,21212.0,102876.0,10762.0,,,4972,932,1582,203,3.11,0.36,494,213,4958,930,06073010003,tract,2023,0.09963695038321904,106572.18710493046,1.0774335739986702
Census Tract 100.04; San Diego County; California,06,073,010004,105074.0,21849.0,123577600.0,23804039.0,32059.0,6408.0,43985.0,3908.0,111929.0,36691.0,42262.0,5844.0,5229,1204,1090,104,4.76,1.0,417,253,5229,1204,06073010004,tract,2023,0.07974756167527251,113373.94495412844,1.078991424654324
Census Tract 100.05; San Diego County; California,06,073,010005,35503.0,17313.0,164766900.0,42349731.0,5875.0,5451.0,12966.0,3639.0,105602.0,58160.0,21453.0,8322.0,6443,793,2271,346,2.81,0.37,1419,508,6418,793,06073010005,tract,2023,0.22109691492676847,72552.57595772788,2.043561838653857
Census Tract 100.09; San Diego County; California,06,073,010009,74063.0,8577.0,128551000.0,18854895.0,15032.0,5336.0,24269.0,11285.0,106429.0,41684.0,51953.0,27744.0,5436,764,1422,139,3.82,0.39,559,246,5436,764,06073010009,tract,2023,0.10283296541574687,90401.54711673698,1.220603366279208
Census Tract 100.10; San Diego County; California,06,073,010010,65000.0,11665.0,126408400.0,15045569.0,17650.0,5809.0,32957.0,11135.0,80363.0,13008.0,45240.0,14755.0,4807,526,1596,127,3.01,0.22,594,373,4687,506,06073010010,tract,2023,0.12673351824194581,79203.2581453634,1.2185116637748217
Census Tract 100.11; San Diego County; California,06,073,010011,111429.0,31027.0,142946300.0,46830512.0,28158.0,18987.0,65885.0,20650.0,122917.0,41444.0,80987.0,30010.0,4472,954,1048,204,4.23,0.41,262,158,4463,954,06073010011,tract,2023,0.05870490701321981,136399.14122137404,1.2240901490758602
Census Tract 100.12; San Diego County; California,06,073,010012,86111.0,17228.0,123729700.0,36010941.0,12855.0,6461.0,26542.0,20393.0,108875.0,21611.0,69773.0,37426.0,4605,702,1222,138,3.75,0.56,421,171,4605,702,06073010012,tract,2023,0.09142236699239957,101251.80032733224,1.1758288758385367
Census Tract 100.13; San Diego County; California,06,073,010013,69459.0,15798.0,109550500.0,25680971.0,17778.0,5663.0,27219.0,14829.0,90171.0,29070.0,64688.0,14184.0,4845,1011,1518,244,3.19,0.35,528,270,4827,1006,06073010013,tract,2023,0.1093847110006215,72167.65480895915,1.0389964555919198
Census Tract 100.15; San Diego County; California,06,073,010015,129107.0,23504.0,160210500.0,32606926.0,31280.0,7937.0,45636.0,30061.0,140313.0,20274.0,62250.0,17646.0,4646,1062,1179,156,3.69,0.38,213,164,4332,837,06073010015,tract,2023,0.04916897506925208,135886.76844783715,1.0525127874386142
Census Tract 100.16; San Diego County; California,06,073,010016,,,,,,,,,,,,,3217,142,0,14,,,0,14,0,14,06073010016,tract,2023,,,
Census Tract 100.17; San Diego County; California,06,073,010017,108042.0,11729.0,217119800.0,44445432.0,35085.0,14707.0,58469.0,16384.0,108872.0,12338.0,103244.0,23628.0,6581,1273,1735,197,3.79,0.48,501,309,6581,1273,06073010017,tract,2023,0.07612824798662818,125141.09510086455,1.1582634077568403
